epoch,train_loss,train_acc,val_loss,val_acc,lr,time_sec
50,0.9455641080856323,0.805911111079322,0.8169928391456605,0.8656,0.03337199030427466,8.595860481262207
51,0.9416585622151693,0.8080888889100817,0.861231270313263,0.8508,0.032725424859373686,8.711956262588501
52,0.9394700782140096,0.8103333333439298,0.8375909847259522,0.8586,0.03207309441292325,8.642990350723267
53,0.9338835323545668,0.81144444448683,0.8236512767791748,0.864,0.03141548575834934,8.609811067581177
54,0.9325687153498332,0.812,0.8098718250274658,0.8688,0.030753089627874663,8.644953727722168
55,0.9294987489912245,0.81344444448683,0.8052632005691528,0.873,0.03008640032631584,8.626795291900635
56,0.9295491401460436,0.815266666677263,0.807112652015686,0.8742,0.02941591536221469,8.576836109161377
57,0.9202353287802802,0.8191777778201633,0.8295366587638855,0.8602,0.028742135076578607,8.760265827178955
58,0.9220033594555325,0.8177111110793219,0.8031330972671509,0.871,0.02806556226950746,8.783790111541748
59,0.9165038967768351,0.819777777809567,0.8020674757003784,0.873,0.027386701824985257,8.728818416595459
60,0.9132341125912137,0.8206888889312745,0.8040136329650879,0.8714,0.02670606033411678,8.658149480819702
61,0.9140990606096056,0.8197111111217075,0.7943540142059327,0.8738,0.026024145717090358,8.667860507965088
62,0.9082343205557929,0.823222222243415,0.811348070526123,0.8666,0.02534146684414878,8.564626216888428
63,0.9088431211683485,0.8227111111111111,0.7928370180130004,0.8776,0.02465853315585122,8.58925461769104
64,0.8967885780122545,0.828555555597941,0.799477685546875,0.8688,0.02397585428290965,8.649969577789307
65,0.8922030779520671,0.831888888920678,0.7894136404037475,0.8812,0.02329393966588323,8.676913738250732
66,0.8935135620329115,0.8309333333651224,0.7780100696563721,0.8834,0.02261329817501475,8.630889892578125
67,0.8860382779863145,0.8353333333439297,0.7850677421569824,0.878,0.021934437730492543,8.669907331466675
68,0.8844650357988145,0.8328444444974263,0.7963387464523315,0.877,0.021257864923421393,8.720256090164185
69,0.880946065542433,0.8350444444550408,0.7726073429107666,0.8834,0.020584084637785317,8.620959520339966
70,0.8784343325297038,0.8382,0.7660600704193116,0.8936,0.01991359967368416,8.683547973632812
71,0.8734762115054661,0.8396666667196486,0.7647896744728089,0.888,0.019246910372125343,8.787651300430298
72,0.8678366315417819,0.8409777777883741,0.7832355936050415,0.8824,0.01858451424165066,8.91782283782959
73,0.8676502633412679,0.8427333333121406,0.770463787651062,0.889,0.017926905587076748,8.874222755432129
74,0.8625364490085178,0.8459333333015442,0.7621130706787109,0.8918,0.017274575140626316,8.646306276321411
75,0.862633247894711,0.8433555555767484,0.7581311937332154,0.895,0.01662800969572535,8.74145245552063
76,0.849345939678616,0.8514222222328186,0.7682140110015869,0.8876,0.015987691743739627,8.711697101593018
77,0.8489829922782051,0.8499999999894036,0.763857382774353,0.8898,0.015354099113921613,8.697710275650024
78,0.8519716830253601,0.8473111111005147,0.7671642792701722,0.8868,0.014727704616836299,8.759177684783936
79,0.8386047433005439,0.8555777777565851,0.744145506477356,0.8986,0.01410897569153227,8.787399768829346
80,0.834947230943044,0.8575999999894036,0.7598351064682007,0.8944,0.013498374056721196,8.786296367645264
81,0.8292617010540433,0.8600222221904331,0.7524670616149902,0.8954,0.012896355366225987,8.774317264556885
82,0.8245738055759007,0.8606888889418708,0.7444548643112182,0.8978,0.012303368868954848,8.753192663192749
83,0.8241068441708883,0.8608666666560703,0.7316055285453796,0.9014,0.011719857073654923,8.785614252090454
84,0.8185783946779039,0.8648666666772631,0.7333555207252502,0.904,0.011146255418695634,8.690541982650757
85,0.8139317306730482,0.8665777777671814,0.7275041948318481,0.9092,0.010582991947128324,8.848996877670288
86,0.811977800877889,0.867977777809567,0.7238902435302734,0.905,0.010030486987264439,8.709551811218262
87,0.8002551298247443,0.8725111111429003,0.7195069973945618,0.9098,0.009489152839010808,8.666025638580322
88,0.7992314604653252,0.8731555555979411,0.7145573537826538,0.907,0.008959393466195972,8.808339834213257
89,0.7906994390275743,0.8768000000105964,0.7125159637451172,0.9122,0.008441604195117308,8.656426429748535
90,0.7879923181109958,0.8772444444550408,0.7241961219787597,0.907,0.007936171419533655,8.994689226150513
91,0.7885114515304565,0.8786222222010295,0.7088145254135132,0.9138,0.007443472312323825,8.762094736099243
92,0.7776188352796767,0.8822888888994853,0.7067137497901916,0.9118,0.00696387454402611,8.77669620513916
93,0.7783110383881463,0.882022222190433,0.7073726674079895,0.9134,0.006497736008468712,8.631813764572144
94,0.7718859608968099,0.8865111111111111,0.7021461888313294,0.9156,0.006045404555695931,8.615742683410645
95,0.7646308179855347,0.8896666666348775,0.6941687397003173,0.9162,0.005607217732389509,8.705896139144897
96,0.7619105131467183,0.8893777777459886,0.6962707122802735,0.9194,0.005183502529978547,8.724842071533203
97,0.7555265827390882,0.8917999999682109,0.6937159235000611,0.922,0.0047745751406263175,8.745325088500977
98,0.7502348377227783,0.8942666666454739,0.6936679847717285,0.9204,0.004380740721275793,8.853189468383789
99,0.7496400552325778,0.8956222222222222,0.6900636575698853,0.9208,0.004002293165930089,8.788036584854126
100,0.7443741773181491,0.8985333333651224,0.6881068861007691,0.9244,0.003639514886337787,8.606854677200317
101,0.7385030022939046,0.9013111111005148,0.6885212084770203,0.9192,0.003292676601246662,8.74049162864685
102,0.73507577357822,0.9026888889100817,0.6827270845413208,0.9258,0.002962037134383212,8.736480951309204
103,0.729917187775506,0.9042888888994852,0.6825853513717651,0.9244,0.002647843221308722,8.707184791564941
104,0.7257870441860623,0.9070000000317892,0.680714359664917,0.925,0.0023503293252959147,8.723418951034546
105,0.7243528873231676,0.9070222222222222,0.6813746768951416,0.9272,0.0020697174623636747,8.702197790145874
106,0.7196530446158516,0.9089111110899184,0.6761775585174561,0.9276,0.001806217035600386,9.155102252960205
107,0.71717236934238,0.910577777809567,0.674262855052948,0.9294,0.0015600246788994943,11.053248167037964
108,0.714885214360555,0.9112000000105964,0.6714622487068176,0.9298,0.0013313241102239058,11.512502670288086
109,0.7117855777104696,0.9141555555237664,0.6733892856597901,0.9292,0.0011202859945087993,10.1348717212677
110,0.7057927999072605,0.9166444444762336,0.6722170279502868,0.9288,0.0009270678163050191,9.23370099067688
111,0.7056422893100315,0.9172000000529819,0.6693915473937988,0.9298,0.000751813762258219,9.59652590751648
112,0.7033519453896416,0.9180444444656372,0.6732543757438659,0.927,0.0005946546135113863,8.918091773986816
113,0.7019082776069641,0.9184888888676961,0.6703471583366394,0.9282,0.00045570764811103686,8.979038000106812
114,0.700662913746304,0.9185333333757189,0.6685100143432617,0.9296,0.000335076553489952,8.796406745910645
115,0.6995637560420566,0.9186000000211928,0.6691877764701843,0.9298,0.00023285134909173117,8.750547647476196
116,0.6988331184281243,0.9196888889418708,0.6693547595024109,0.9302,0.00014910831919491002,8.630218505859375
117,0.6931640455140008,0.9215111111429003,0.6689816391944885,0.9328,8.390995598676067e-05,8.667209148406982
118,0.6925711736996969,0.9224000000317891,0.6690173505783081,0.9308,3.7304912929300726e-05,8.65387487411499
119,0.6933534143447876,0.9231777777883742,0.669427248096466,0.9318,9.32796845223294e-06,8.698456048965454
120,0.6956414119932387,0.921,0.6685210538864136,0.9292,0.0,8.80608868598938
