epoch,train_loss,train_acc,val_loss,val_acc,lr,time_sec
35,1.6012963786655001,0.5056444444497427,1.3434671730041503,0.6348,0.04206382858046637,6.476215600967407
36,1.5926641896565754,0.508466666677263,1.3731381565093994,0.6206,0.0415583958048827,6.485095262527466
37,1.5910188602871365,0.5152666666560702,1.4083437202453613,0.5896,0.041040606533804036,6.463482856750488
38,1.5904529790030586,0.5123777777989705,1.335906485748291,0.6352,0.04051084716098922,7.332348108291626
39,1.5918491596221924,0.5119111111270057,1.3179760343551636,0.6412,0.039969513012735575,7.2995991706848145
40,1.5853017135196261,0.5142444444709354,1.3197344860076905,0.637,0.039417008052871697,6.809744596481323
41,1.582590278922187,0.5146222222487131,1.3247455078125,0.6446,0.03885374458130438,6.472750902175903
42,1.5804203879038492,0.5159111111111111,1.3559896306991577,0.6306,0.038280142926345094,6.614293098449707
43,1.570558422639635,0.523800000026491,1.3157360675811767,0.6436,0.037696631131045155,6.476596355438232
44,1.571572490946452,0.5211777777989706,1.353617688179016,0.6228,0.03710364463377402,6.500518321990967
45,1.56993136461046,0.5213555555767483,1.3954076110839844,0.6004,0.036501625943278805,6.4852447509765625
46,1.5726612426757813,0.5206666666878594,1.309581476020813,0.654,0.03589102430846773,6.5098960399627686
47,1.5656336187150743,0.5216888888782925,1.3458133850097656,0.631,0.035272295383163704,6.5227131843566895
48,1.5533101998011272,0.5303777777936723,1.31063643951416,0.6408,0.034645900886078385,6.439751386642456
49,1.5632301736195882,0.5253777777989705,1.2960488578796387,0.6592,0.03401230825626037,6.518774747848511
50,1.5554199301189846,0.5283111111376021,1.3014525632858276,0.642,0.03337199030427466,6.515566110610962
51,1.5465378468195596,0.5316222222116258,1.3129350440979004,0.636,0.032725424859373686,6.529989242553711
52,1.5541020690070257,0.5268666666560703,1.269730428314209,0.6606,0.03207309441292325,6.483219146728516
53,1.5405293203565809,0.5354888888676961,1.3114260734558105,0.6492,0.03141548575834934,6.475523948669434
54,1.5413186145358615,0.5362222222169241,1.3219673093795776,0.643,0.030753089627874663,6.487002849578857
55,1.54131331231859,0.5337777777989705,1.3261228523254394,0.6296,0.03008640032631584,6.5229761600494385
56,1.5340798758188883,0.5393999999788073,1.2567987293243408,0.6714,0.02941591536221469,6.631762981414795
57,1.529604784266154,0.538577777809567,1.274031800842285,0.6652,0.028742135076578607,6.4995436668396
58,1.5254100112491185,0.5437111111376021,1.279305563354492,0.6684,0.02806556226950746,6.613857984542847
59,1.5263220513237847,0.5413555555661519,1.2792640497207641,0.6536,0.027386701824985257,6.426783323287964
60,1.5201071361541747,0.5438666666984558,1.260897599029541,0.6642,0.02670606033411678,6.522505283355713
61,1.510346728155348,0.5504222222116258,1.2807372016906737,0.6524,0.026024145717090358,6.460008144378662
62,1.5155290376875135,0.5459111110952165,1.248529281425476,0.6718,0.02534146684414878,6.503142833709717
63,1.510770606274075,0.5497111111429003,1.2392644329071045,0.6778,0.02465853315585122,6.472643136978149
64,1.508326500723097,0.5511999999788072,1.2749510692596435,0.6566,0.02397585428290965,6.509489297866821
65,1.5014206662919787,0.5522888888835907,1.2421575283050537,0.6724,0.02329393966588323,6.491392135620117
66,1.5021595215691461,0.551222222243415,1.243343277168274,0.6776,0.02261329817501475,6.5455451011657715
67,1.49995439775255,0.5557111111111112,1.2501460727691651,0.673,0.021934437730492543,6.52510404586792
68,1.4886966835869684,0.5579555555343628,1.2541185905456542,0.6748,0.021257864923421393,6.5632007122039795
69,1.4882301024330986,0.5571111111429002,1.2248494186401366,0.679,0.020584084637785317,6.604660511016846
70,1.4855228084776138,0.5624888889100816,1.220116005706787,0.686,0.01991359967368416,6.540009021759033
71,1.4864217956119115,0.5598000000105964,1.2164315357208253,0.6882,0.019246910372125343,6.465176820755005
72,1.4752095910602145,0.5635333333651225,1.2315855457305909,0.6786,0.01858451424165066,6.4892401695251465
73,1.4732949655744765,0.5667555555873447,1.2269519456863403,0.6808,0.017926905587076748,6.5183587074279785
74,1.4712106448491415,0.5672,1.2264267568588256,0.6824,0.017274575140626316,6.455584526062012
75,1.4667674084981281,0.5673777778307597,1.2304001476287842,0.6782,0.01662800969572535,6.5128021240234375
76,1.4643794958326553,0.5694666666878594,1.2434935104370117,0.6736,0.015987691743739627,6.523534774780273
77,1.4594197809855143,0.5706000000423855,1.208321124649048,0.691,0.015354099113921613,6.586008548736572
78,1.4587250297546386,0.5707555555449592,1.2029444799423217,0.6964,0.014727704616836299,6.503905773162842
79,1.456115785047743,0.573066666677263,1.1979835355758668,0.6954,0.01410897569153227,6.508233070373535
80,1.4486737070083617,0.5803111111640931,1.1981152379989624,0.698,0.013498374056721196,6.448483228683472
81,1.4489162689208985,0.5769555555979411,1.1955217681884767,0.6968,0.012896355366225987,6.510391712188721
82,1.4399390416887072,0.582600000052982,1.1927549182891846,0.7006,0.012303368868954848,6.502893447875977
83,1.4389037402682834,0.5790666666878594,1.198701531982422,0.704,0.011719857073654923,6.534759759902954
84,1.437423452398512,0.58224444448683,1.1928541248321534,0.7006,0.011146255418695634,6.515935659408569
85,1.4358447379853991,0.5826222222646077,1.1704769668579103,0.713,0.010582991947128324,6.592741012573242
86,1.4285409546746148,0.5856222222010294,1.165696328163147,0.7056,0.010030486987264439,6.507498264312744
87,1.4270080840640598,0.5851333333651225,1.1803624307632445,0.7016,0.009489152839010808,6.58511209487915
88,1.4201093248791166,0.5915777777671813,1.1525929874420167,0.7154,0.008959393466195972,6.439589738845825
89,1.4154898075315687,0.5878222222116258,1.1625757328033448,0.7112,0.008441604195117308,6.524653196334839
90,1.4118951997756959,0.5953333333121406,1.1745103340148926,0.7054,0.007936171419533655,6.586333751678467
91,1.4148617600546942,0.5918,1.1751370307922364,0.7038,0.007443472312323825,6.536462068557739
92,1.4056987241744996,0.5949555555555556,1.1603315368652343,0.7126,0.00696387454402611,6.459183692932129
93,1.4086698665618897,0.5941777777777778,1.157149997329712,0.7178,0.006497736008468712,6.5834362506866455
94,1.3969446304957072,0.5995555556085375,1.1621844074249268,0.7094,0.006045404555695931,6.530773639678955
95,1.392973341094123,0.6000444444126553,1.155175798034668,0.7098,0.005607217732389509,6.533307790756226
96,1.393698962020874,0.6020444444126553,1.1425480072021483,0.7202,0.005183502529978547,6.549577474594116
97,1.3851148323906792,0.6061111111217075,1.141620373916626,0.719,0.0047745751406263175,6.482280492782593
98,1.3890659184773764,0.6034666667196485,1.1470069236755371,0.71,0.004380740721275793,6.595359802246094
99,1.3839706595738728,0.6050222222222222,1.1340226989746094,0.7212,0.004002293165930089,6.53886604309082
100,1.378388059340583,0.6094666667090521,1.14195980758667,0.7182,0.003639514886337787,6.529951333999634
101,1.3722460874345568,0.6138000000211927,1.1320818252563476,0.7252,0.003292676601246662,6.578117847442627
102,1.3700615341822306,0.6147555556085375,1.1305119750976562,0.7216,0.002962037134383212,6.573821783065796
103,1.3659251796722411,0.6122222221904331,1.1283030120849609,0.7238,0.002647843221308722,6.611508131027222
104,1.3666280301623874,0.6148222222116259,1.1214015266418458,0.7216,0.0023503293252959147,6.561302900314331
105,1.368751491165161,0.6128666666666667,1.1295867546081544,0.728,0.0020697174623636747,6.4924705028533936
106,1.364124466451009,0.6147777778095669,1.1240600381851196,0.7268,0.001806217035600386,6.469595670700073
107,1.355103765741984,0.6209555556085374,1.116596870803833,0.7322,0.0015600246788994943,6.458346605300903
108,1.356504203414917,0.6184666667196486,1.1158740921020507,0.7298,0.0013313241102239058,6.51105260848999
109,1.3587835227118599,0.6173333333333333,1.1139534868240357,0.7288,0.0011202859945087993,6.527805328369141
110,1.3520247061199613,0.6206222222010295,1.1156711235046386,0.7288,0.0009270678163050191,6.462609767913818
111,1.3514102312088012,0.6218444444126553,1.1151508058547974,0.7306,0.000751813762258219,6.5702619552612305
112,1.348902528805203,0.6242666666878595,1.110715647315979,0.73,0.0005946546135113863,6.56833028793335
113,1.3409668492847018,0.628511111164093,1.1079416244506837,0.7334,0.00045570764811103686,6.521207809448242
114,1.3451546790864732,0.6252000000105964,1.1053409215927124,0.7352,0.000335076553489952,6.488532543182373
115,1.3470367979473539,0.6243333333651224,1.1060891979217529,0.7386,0.00023285134909173117,6.5240864753723145
116,1.3406798752042983,0.6258666666878594,1.1036641521453858,0.7346,0.00014910831919491002,6.539749622344971
117,1.341671538734436,0.6269111111111111,1.1052668851852416,0.7356,8.390995598676067e-05,6.510260343551636
118,1.3436648221121894,0.6258444444550408,1.104993551826477,0.7362,3.7304912929300726e-05,6.502398252487183
119,1.337831500562032,0.6274666667090522,1.10499910030365,0.7378,9.32796845223294e-06,6.4585607051849365
120,1.3445027142206827,0.623622222243415,1.1047220607757569,0.7372,0.0,6.5371904373168945
