epoch,train_loss,train_acc,val_loss,val_acc,lr,time_sec
51,0.8901244760407342,0.8331333333121406,0.8187612620353699,0.8672,0.032725424859373686,11.37865424156189
52,0.8850107687208387,0.8356000000211927,0.8314361280441284,0.8616,0.03207309441292325,11.310181617736816
53,0.8768791610293918,0.8398444444550408,0.8254832144737244,0.8604,0.03141548575834934,11.221166610717773
54,0.879899622048272,0.837422222243415,0.7995520296096802,0.872,0.030753089627874663,11.389148473739624
55,0.8774336125267876,0.8377333333863153,0.7900728134155274,0.8754,0.03008640032631584,11.283369541168213
56,0.8698011793560452,0.8445555555873447,0.8749480519294739,0.8444,0.02941591536221469,11.430622100830078
57,0.8643561864640977,0.8448888888676961,0.8247369319915772,0.8586,0.028742135076578607,11.43654489517212
58,0.8702108287599352,0.8412444444126553,0.8320125078201294,0.8606,0.02806556226950746,11.222073316574097
59,0.860384288406372,0.8476444444550408,0.8923476999282837,0.837,0.027386701824985257,11.376138925552368
60,0.8585842321819729,0.8481555555237664,0.7904243213653565,0.8798,0.02670606033411678,11.293551206588745
61,0.8555979367785984,0.8494,0.7687004427909852,0.8918,0.026024145717090358,11.370823860168457
62,0.8558903369479709,0.8494888889206781,0.7781459716796875,0.879,0.02534146684414878,11.384798288345337
63,0.8554819808112251,0.8477111111005148,0.8279500225067139,0.8694,0.02465853315585122,11.339718580245972
64,0.8455112353430854,0.8535333333015442,0.7815787778854371,0.8864,0.02397585428290965,11.315144538879395
65,0.8429057495752971,0.8544222222328186,0.8079792053222656,0.8722,0.02329393966588323,11.284968852996826
66,0.8382576702541775,0.8560666666348775,0.7503161399841308,0.8966,0.02261329817501475,11.386112451553345
67,0.836232935418023,0.8571999999788072,0.8195782724380494,0.8626,0.021934437730492543,11.2926344871521
68,0.8299451700422499,0.8605555555555555,0.7958545310020447,0.873,0.021257864923421393,11.420664310455322
69,0.8303093378278944,0.8598222222540114,0.7662547160148621,0.8862,0.020584084637785317,11.3359375
70,0.821279108789232,0.863266666677263,0.7400744722366333,0.898,0.01991359967368416,11.129856824874878
71,0.8172453712251452,0.8655555555343628,0.7448227802276611,0.8948,0.019246910372125343,11.452418565750122
72,0.8119383273866442,0.8690444444338481,0.7594286268234253,0.8934,0.01858451424165066,11.293765783309937
73,0.8095872729831272,0.8682888889418708,0.7691669935226441,0.892,0.017926905587076748,11.345078706741333
74,0.8086858730210198,0.8697111111111111,0.7877070251464844,0.8766,0.017274575140626316,11.289853572845459
75,0.8056197173648411,0.8705333333121406,0.7640085660934448,0.8948,0.01662800969572535,11.27238154411316
76,0.795203258535597,0.8745999999894036,0.7493856598854065,0.8942,0.015987691743739627,11.47540831565857
77,0.7963675530221728,0.8756666666984558,0.7326771148681641,0.905,0.015354099113921613,11.344554901123047
78,0.7907483712514242,0.8761333333439297,0.7547326601982117,0.89,0.014727704616836299,11.306339025497437
79,0.7848178527196248,0.8797999999788072,0.7273306859970092,0.9064,0.01410897569153227,11.325782299041748
80,0.7850799569341872,0.877333333322737,0.7531358269691467,0.8936,0.013498374056721196,11.351961612701416
81,0.7740105605867174,0.8843555555873447,0.7177168743133545,0.9092,0.012896355366225987,11.234698057174683
82,0.7736934098561605,0.8847777777565851,0.7305402565002441,0.9032,0.012303368868954848,11.337496042251587
83,0.7699542937384711,0.8873999999788073,0.7192546818733215,0.904,0.011719857073654923,11.324664831161499
84,0.7640200320243835,0.8884666666560703,0.7149262192726136,0.9132,0.011146255418695634,11.222203016281128
85,0.7604376018312242,0.8909777778307597,0.7034572427749634,0.9202,0.010582991947128324,11.24277949333191
86,0.7572932525846693,0.8920000000105964,0.700709261226654,0.9134,0.010030486987264439,11.236196279525757
87,0.7486860919422573,0.8958222222752041,0.7082827487945557,0.9112,0.009489152839010808,11.25583291053772
88,0.7442986395517985,0.8971333333333333,0.70112357006073,0.9116,0.008959393466195972,11.247174978256226
89,0.7404008394877116,0.898488888920678,0.737940019607544,0.8992,0.008441604195117308,11.192267894744873
90,0.7346451720449659,0.9020666666984558,0.7076361753463745,0.9154,0.007936171419533655,11.185549259185791
91,0.7293313428243001,0.9036222222222222,0.6900573360443115,0.922,0.007443472312323825,11.590325832366943
92,0.7246673488193088,0.9062222222222223,0.7007358117103577,0.914,0.00696387454402611,11.148216485977173
93,0.7241619234085083,0.9065999999682108,0.6807138637542725,0.9266,0.006497736008468712,11.178858280181885
94,0.7184181308958265,0.9078888889312744,0.6815134795188904,0.9246,0.006045404555695931,11.359024047851562
95,0.7105269362873501,0.9126222222434149,0.6755305558204651,0.9258,0.005607217732389509,11.384857416152954
96,0.7060838894738092,0.9157111111111111,0.6713962650299072,0.9288,0.005183502529978547,11.3211510181427
97,0.6979935226546393,0.9181777777883742,0.6646520480155945,0.9306,0.0047745751406263175,11.300457000732422
98,0.6966892322116428,0.9191777778095669,0.6803226611137391,0.9236,0.004380740721275793,11.282761573791504
99,0.6913039291593763,0.9209555555449592,0.6652550830841064,0.934,0.004002293165930089,11.446126461029053
100,0.6896820116466946,0.9207555555873447,0.6623849743843079,0.9326,0.003639514886337787,11.441667556762695
101,0.6830564130359226,0.9250000000529819,0.6681974646568298,0.933,0.003292676601246662,11.32503890991211
102,0.6766399689674377,0.9280444444762336,0.6647793063163757,0.9312,0.002962037134383212,11.379221677780151
103,0.6726869602839152,0.9288444444762336,0.6499122482299805,0.9378,0.002647843221308722,11.559727430343628
104,0.6702318117141723,0.9313777778095669,0.662670634651184,0.9332,0.0023503293252959147,11.74553108215332
105,0.6647650875091553,0.9337111111429003,0.6487687038421631,0.9384,0.0020697174623636747,11.79725170135498
106,0.6648801637013754,0.9328444444126553,0.6477693214416503,0.9368,0.001806217035600386,11.390770196914673
107,0.6606304627736409,0.9346222222328187,0.648834027671814,0.9404,0.0015600246788994943,11.480087757110596
108,0.6564409984376696,0.9357555555767483,0.6457081468582153,0.9408,0.0013313241102239058,11.379241228103638
109,0.6527468876308865,0.9385111111323039,0.6460299157142639,0.9396,0.0011202859945087993,11.262222290039062
110,0.6484451525900099,0.9407777777989705,0.644714373588562,0.9392,0.0009270678163050191,11.380223751068115
111,0.6466501776483324,0.9416222222010294,0.6394566719055176,0.9392,0.000751813762258219,11.514266967773438
112,0.6427800729963514,0.9432444444974264,0.6411860816001892,0.9404,0.0005946546135113863,11.123781442642212
113,0.6398742133670383,0.9439999999682108,0.6408084470748902,0.942,0.00045570764811103686,11.314152002334595
114,0.6411675408681233,0.9440888888676962,0.6386670149803162,0.943,0.000335076553489952,11.331735610961914
115,0.639808972009023,0.9446666666348775,0.6375290040016174,0.9458,0.00023285134909173117,11.393172025680542
116,0.6392886977831522,0.9442666667196485,0.6367724360466004,0.946,0.00014910831919491002,11.436260223388672
117,0.635478562757704,0.9456444444762336,0.6378058775901795,0.9454,8.390995598676067e-05,11.274131774902344
118,0.634780695046319,0.9466,0.6377910138130188,0.9452,3.7304912929300726e-05,11.309465885162354
119,0.6327275633282131,0.9472444444762336,0.6377912787437439,0.9456,9.32796845223294e-06,11.208160638809204
120,0.63668783331977,0.9464000000105964,0.6374142033576965,0.9462,0.0,11.331632614135742
