epoch,train_loss,train_acc,val_loss,val_acc,lr,time_sec
1,1.956918569946289,0.3100222222222222,1.6243426887512207,0.4894,0.014000000000000002,79.21885395050049
2,1.6745121767044067,0.461977777756585,1.6188514478683471,0.5282,0.023000000000000003,23.96599245071411
3,1.4990241924921672,0.5531777777777778,1.3332824199676514,0.6464,0.032,23.288142204284668
4,1.3754991946750217,0.6164000000529819,1.1352893461227418,0.7414,0.041,23.2441885471344
5,1.284676056014167,0.6596000000423855,1.243993695831299,0.7048,0.05,23.366990089416504
6,1.2267313719855415,0.6857111110899183,1.1699876405715943,0.7264,0.04999067203154777,23.225348472595215
7,1.1670441649119059,0.71304444448683,1.093412264251709,0.7592,0.0499626950870707,23.37562394142151
8,1.1212531610488892,0.735177777756585,1.1523593528747558,0.7394,0.04991609004401324,23.224006175994873
9,1.0977999785105388,0.7432666667196486,1.2505945762634276,0.6944,0.04985089168080509,23.227973461151123
10,1.0688483452479045,0.7587777778307597,0.9828796712875366,0.7898,0.04976714865090827,23.20192813873291
11,1.0587299603356255,0.7624222221904331,1.0845230005264281,0.7658,0.04966492344651006,23.265546560287476
12,1.0425040372212728,0.7703333333333333,0.9114031709671021,0.8356,0.04954429235188897,23.32524275779724
13,1.0276497818628947,0.7761555555449592,1.0036425283432007,0.7938,0.04940534538648862,23.25441551208496
14,1.0115251881069607,0.7828222222328186,0.9177058759689332,0.8238,0.049248186237741784,23.275700569152832
15,0.9984970966339112,0.7890222222222222,1.0033402433395386,0.7922,0.04907293218369499,23.27465796470642
16,0.9940959018919203,0.7900888888782925,0.8990619274139404,0.8316,0.04887971400549121,23.255374431610107
17,0.9872145108328926,0.7919777777989705,0.933051152420044,0.824,0.0486686758897761,23.319803953170776
18,0.9809720091501872,0.7953777778201633,0.9303780630111694,0.8198,0.04843997532110052,23.198973894119263
19,0.977070109155443,0.7966888889418708,0.9069393901824951,0.8294,0.04819378296439962,23.220935821533203
20,0.9741877062479655,0.7971333333545261,0.9406105527877807,0.8212,0.047930282537636336,23.273288011550903
21,0.9652247611575656,0.8026222222328186,0.9103244626045227,0.8238,0.0476496706747041,23.226329565048218
22,0.9585605199284024,0.8077555555343628,0.9156790062904357,0.8304,0.047352156778691284,23.257447242736816
23,0.9583598837534587,0.8066000000105964,0.8454352096557617,0.8592,0.047037962865616796,23.315001010894775
24,0.9580658992979262,0.8048000000211928,0.8884071575164795,0.847,0.04670732339875335,23.226691007614136
25,0.9478178844663832,0.8099777777883742,0.835527638244629,0.8634,0.04636048511366222,23.209911823272705
26,0.9499317501809862,0.8107111111534966,1.0278417823791504,0.7954,0.04599770683406992,23.22961115837097
27,0.9494888268152872,0.8105111111534966,0.8565346085548401,0.8498,0.04561925927872422,23.268885612487793
28,0.9407044511795044,0.8137111111323039,0.893939574432373,0.8418,0.04522542485937369,23.193503856658936
29,0.9384869834899903,0.8152666666348776,0.932559951210022,0.8282,0.04481649747002146,23.16056537628174
30,0.939426911354065,0.8146000000105964,0.803527459526062,0.874,0.04439278226761051,23.28156065940857
31,0.9342411958270602,0.8162888888888888,0.833452169418335,0.859,0.04395459544430408,23.20478582382202
32,0.9274330746332804,0.8190666667090521,0.8904468151092529,0.8372,0.04350226399153131,23.246403217315674
33,0.9283244106504652,0.8194222222540114,0.8277462306976319,0.859,0.043036125455973906,23.237983226776123
34,0.9172437874688043,0.8240888888782925,0.8713241930007934,0.8482,0.04255652768767619,23.340752840042114
35,0.9179272469626533,0.8240000000317892,0.9479955095291138,0.8088,0.04206382858046637,23.192134618759155
36,0.9186416376325819,0.822822222243415,0.8486260510444641,0.8568,0.0415583958048827,23.18492817878723
37,0.9118719528516134,0.826977777756585,0.8378314930915832,0.856,0.041040606533804036,23.25942873954773
38,0.9104967893600464,0.8271333333121406,0.9125377723693847,0.8324,0.04051084716098922,23.172754526138306
39,0.8989381781684028,0.8324666666454739,0.9121685170173645,0.8288,0.039969513012735575,23.145273208618164
40,0.905148081864251,0.8306888888782925,0.8355953231811524,0.8638,0.039417008052871697,23.174356698989868
41,0.8953071322547065,0.8349333333863153,0.9670369760513305,0.8068,0.03885374458130438,23.21660017967224
42,0.8959674004024929,0.8328444444868299,0.8252981944084168,0.8698,0.038280142926345094,23.421597242355347
43,0.8859825495613946,0.8399111110899183,0.817869896697998,0.8668,0.037696631131045155,23.205004453659058
44,0.8932111006206936,0.8366444444656372,0.8396941110610961,0.8538,0.03710364463377402,23.194087505340576
45,0.8856136800554063,0.836555555597941,0.8320361833572387,0.8676,0.036501625943278805,23.192460775375366
46,0.879059265560574,0.8404000000105963,0.7822130573272705,0.8766,0.03589102430846773,23.236724138259888
47,0.8791697375615438,0.8405777778201633,0.8980715473175049,0.8424,0.035272295383163704,23.16241717338562
48,0.8727436191029019,0.8445777778307597,0.8297939823150635,0.8634,0.034645900886078385,23.192841053009033
49,0.8768223926332261,0.8420222221904331,0.8381909755706787,0.8632,0.03401230825626037,23.124966144561768
50,0.8736592179404364,0.844,0.8605439521789551,0.8504,0.03337199030427466,23.16262912750244
